,draft_yr,pick,fg_pct,fg3_pct,ft_pct,min_pg,pts_pg,trb_pg,ast_pg,fg_pg,fga_pg,fg3_pg,fg3a_pg,efg_pct,ft_pg,fta_pg,orb_pg,drb_pg,steals_pg,blocks_pg,tov_pg,pf_pg,ws_per_game,bpm,vorp,attend_college,inches,pounds,pos_num,player_comp
556,2007,14,0.452,0.293,0.747,28,11.9,4.2,1.2,4.6,10.2,0.3,0.9,0.465,2.4,3.2,1.3,2.8,0.6,0.5,1.4,2.6,0.035,-3.5,-3.1,1,80,220,4,Desmond Mason
557,2007,15,0.423,0.3,0.824,27.5,12.6,2.9,3.6,4.5,10.6,0.4,1.4,0.443,3.2,3.9,0.6,2.3,0.9,0.1,1.8,2.1,0.077,-1.4,2.7,1,77,210,1,Jarrett Jack
558,2007,16,0.418,0.376,0.836,22.8,11.4,2,1,4,9.6,1.4,3.8,0.493,1.9,2.3,0.4,1.6,0.5,0.2,1,1.8,0.054,-3.4,-5.8,1,79,210,2,Rashad McCants
559,2007,17,0.511,0,0.624,14.4,4.2,3.4,0.3,1.7,3.3,0,0,0.511,0.9,1.4,1.3,2.1,0.3,1.2,0.9,2.4,0.073,-2,0,1,82,235,5,Festus Ezeli
560,2007,18,0.425,0.376,0.847,23.2,10,2.1,1.7,3.5,8.3,1.4,3.8,0.512,1.5,1.8,0.2,1.9,0.6,0.1,1,1.5,0.076,-1.7,1.6,0,77,210,2,Gerald Green
561,2007,19,0.442,0.231,0.638,16.4,5.3,2.4,1.8,2,4.6,0.1,0.5,0.454,1.1,1.7,0.7,1.7,0.5,0.1,1.2,1.3,0.002,-4.3,-1.1,1,77,200,2,Archie Goodwin
562,2007,20,0.468,0.333,0.783,16.3,6.1,3.4,0.7,2.6,5.5,0.1,0.4,0.48,0.9,1.1,1.1,2.3,0.3,0.7,0.8,2.2,0.067,-2.7,-1.6,1,84,240,4,Darrell Arthur
563,2007,21,0.369,0.359,0.813,18.3,6.4,2.1,0.7,2.3,6.3,1.3,3.8,0.476,0.5,0.6,0.2,1.9,0.4,0.1,0.5,1.5,0.039,-3.6,-2.4,1,77,205,2,Wayne Ellington
564,2007,22,0.465,0.392,0.732,23.2,7.7,3.3,1.6,2.8,6.1,1,2.6,0.549,1.1,1.5,0.9,2.3,0.8,0.2,0.9,1.9,0.103,1.1,15.2,1,79,237,4,Patrick Patterson
565,2007,23,0.444,0.343,0.768,30.5,12.9,5.3,1.8,5,11.2,1.3,3.8,0.502,1.6,2.1,1.2,4.2,0.7,0.6,1.4,2.7,0.069,-0.8,6.1,1,81,225,3,Marcus Morris
566,2007,25,0.381,0.292,0.743,9.5,3.1,1.2,0.3,1.1,3,0.2,0.6,0.412,0.7,0.9,0.3,0.9,0.3,0.1,0.5,1.1,0.005,-6.4,-0.4,1,78,225,2,Lazar Hayward
567,2007,26,0.413,0.37,0.837,20.8,9.7,1.7,3,3.5,8.5,1.3,3.4,0.488,1.4,1.7,0.4,1.3,0.6,0.1,1.6,1.9,0.069,-1.8,0.8,1,72,161,1,Trey Burke
568,2007,27,0.45,0.386,0.825,27.3,10.8,2.9,1.8,3.9,8.7,1.1,2.9,0.514,1.8,2.2,0.4,2.4,0.4,0.2,1.1,1.9,0.077,-1.1,4.5,1,77,210,2,John Salmons
569,2007,28,0.555,0.143,0.697,19.2,7.9,5,1.2,3,5.4,0,0,0.556,1.9,2.7,1.6,3.4,0.6,0.6,1.1,1.9,0.178,1.9,6.7,0,83,245,5,Ian Mahinmi
570,2007,29,0.423,0.294,0.783,8.4,4.1,1,0.3,1.5,3.6,0.2,0.7,0.451,0.9,1.2,0.6,0.4,0.1,0,0.4,0.4,0.045,-6.7,-0.5,1,78,205,3,Darrun Hilliard
571,2007,31,0.535,0.3,0.785,22.5,10.8,4.9,0.7,4.1,7.6,0,0.1,0.536,2.7,3.4,1.9,3,0.4,0.4,1.2,2.4,0.149,-1.1,2.6,1,81,248,4,Brandon Bass
572,2007,32,0.321,0.283,0.783,7.4,2,0.8,0.8,0.7,2.3,0.3,1,0.382,0.3,0.4,0.2,0.7,0.3,0,0.4,0.7,0.043,-3.1,-0.1,1,76,170,1,Erick Green
573,2007,33,0.318,0,0,3,1.1,0.9,0.2,0.5,1.7,0,0,0.318,0,0,0.3,0.6,0.1,0.1,0,0.3,-0.084,-7.5,-0.1,1,79,205,4,Erik Murphy
574,2006,22,0.386,0.321,0.767,15.2,5.6,1.8,2.8,2.1,5.5,0.6,1.9,0.443,0.7,1,0.3,1.5,0.4,0,1.5,1,-0.001,-4.6,-2,1,75,205,1,Shelvin Mack
575,2007,34,0.561,0,0.682,10.3,4.1,3.4,0.4,1.8,3.2,0,0.1,0.561,0.6,0.8,1.3,2.1,0.3,0.4,0.5,1,0.148,-0.1,0.1,1,83,235,4,Arnett Moultrie
576,2007,35,0.447,0.182,0.7,21.1,8,4.4,0.9,3.1,7,0,0.1,0.448,1.7,2.4,1.4,2.9,0.7,0.3,1,2.4,0.082,-2.3,-0.8,1,81,289,5,Marc Jackson
577,2007,36,0.425,0,0.578,8.3,3.1,1.8,0.3,1.3,3.1,0,0,0.425,0.5,0.9,0.6,1.3,0.2,0.3,0.4,1.1,0,-7.6,-0.6,1,82,230,3,JaJuan Johnson
578,2007,37,0.463,0.34,0.705,19.1,5.4,3.9,2.1,2.1,4.6,0.5,1.3,0.513,0.7,1,1.1,2.8,0.5,0.4,0.9,1.9,0.107,1,6.2,1,82,240,4,Dante Cunningham
579,2007,38,0.496,0,0.41,8.2,2.3,2,0.3,0.9,1.9,0,0,0.496,0.4,1,0.7,1.3,0.1,0.4,0.5,1.7,0.038,-4,-0.6,0,85,288,5,Ha Seung-Jin
580,2007,40,0.273,0,0,2.8,0.6,0,0.2,0.3,1.1,0,0.6,0.273,0,0,0,0,0.1,0.1,0.3,1,-0.226,-15.2,-0.1,0,81,205,2,Stefano Rusconi
581,2007,41,0.483,0,0.605,11.1,1.9,2.8,0.4,0.8,1.7,0,0,0.483,0.3,0.5,1,1.8,0.3,0.2,0.5,1.9,0.045,-3.5,-0.3,1,81,270,5,John Thomas
582,2007,42,0.273,0,1,18.5,5,5.5,0.5,1.5,5.5,0,3,0.273,2,2,3,2.5,1,0,0,1,0.147,0.6,0,1,79,220,4,Derek Strong
583,2007,47,0.419,0.188,0.658,15.6,2.7,3.4,1.2,1.1,2.7,0,0,0.42,0.5,0.7,1,2.4,0.5,0.5,0.7,1.5,0.037,-1.6,0.6,1,81,220,2,Terence Morris
584,2007,48,0.483,0.35,0.777,33.4,15,7.7,3.4,5.6,11.5,0.4,1.2,0.501,3.4,4.4,1.7,6,0.9,1.5,2.1,2.9,0.144,3.4,36.3,0,85,255,5,Vlade Divac
585,2007,49,0.509,0,0.562,12.1,3.4,3.7,0.7,1.4,2.7,0,0,0.509,0.6,1,1.4,2.4,0.3,0.3,0.8,2.1,0.077,-1.8,0.2,1,84,270,5,Chris Richard
586,2007,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,190,1,George King
587,2007,52,0.28,0.182,0.917,4.4,1.6,0.6,0.6,0.4,1.5,0.1,0.6,0.32,0.6,0.7,0,0.6,0.1,0,0.5,0.3,-0.066,-8.2,-0.1,1,72,177,2,Russ Smith
588,2007,53,0.281,0.2,0.5,3.2,1.2,0.4,0.1,0.5,1.8,0.2,0.8,0.328,0.1,0.1,0,0.4,0,0.2,0.2,0.3,-0.203,-15.3,-0.2,1,80,216,3,Gary Trent Jr.
589,2007,56,0.434,0.316,0.791,23.3,10.3,2.7,4.1,3.5,8,0.3,1,0.453,3.1,3.9,0.5,2.2,0.7,0.1,1.7,1.4,0.086,-1.9,0.5,1,75,190,1,Rodney Stuckey
590,2007,59,0.315,0.24,0.474,8.2,2.2,0.8,0.9,0.9,2.8,0.2,0.8,0.348,0.3,0.6,0.3,0.6,0.4,0.2,0.3,1.1,-0.031,-5.1,-0.2,1,77,201,2,Devyn Marble
591,2006,1,0.439,0.354,0.824,28.7,14.3,4.6,1.2,5.3,12.1,1.1,3.2,0.486,2.5,3,1,3.7,0.4,0.9,1.5,2.4,0.057,-2.2,-0.9,0,84,245,4,Al Harrington
592,2006,2,0.491,0.283,0.81,34.5,19.6,8.4,2,7.9,16.1,0.1,0.4,0.495,3.6,4.4,2.7,5.7,0.7,1.1,1.6,2.5,0.157,1.4,28.3,1,83,260,5,Chris Bosh
593,2006,3,0.373,0.331,0.71,20.4,7.5,2.1,1.4,2.9,7.8,0.8,2.3,0.423,0.9,1.2,0.5,1.6,0.2,0.1,1.1,1.7,-0.021,-5.5,-2.9,1,80,205,4,James Anderson
594,2006,4,0.438,0.235,0.732,19.7,7.7,4.8,0.9,2.9,6.5,0,0.1,0.439,2,2.7,1.4,3.5,0.8,1.3,1.3,2.5,0.078,-1.1,1.7,1,81,215,4,Stromile Swift
595,2006,5,0.462,0.222,0.74,15.5,4.5,4.3,0.5,1.6,3.5,0,0,0.463,1.2,1.6,1.5,2.9,0.5,0.5,0.8,2,0.085,-2.8,-1.2,1,81,250,4,Sean May
596,2006,6,0.459,0.348,0.8,35.5,18.8,4.3,4.7,6.8,14.9,1,2.8,0.492,4.2,5.2,1.1,3.2,1,0.2,1.8,1.9,0.155,3.2,15.2,1,78,215,2,Tyreke Evans
597,2006,7,0.401,0.366,0.852,25.6,10.3,2.2,2.8,3.6,9,1.5,4,0.482,1.6,1.9,0.3,1.9,0.7,0.3,1.5,2.1,0.058,-1.3,3.4,1,76,213,1,Rashad McCants
598,2006,8,0.456,0.348,0.796,34,17.6,5.9,2.2,6.7,14.7,1,3,0.491,3.2,4,1.4,4.5,1.3,0.8,2.3,2.4,0.088,0.5,18.9,1,80,230,3,Luol Deng
599,2006,9,0.494,0,0.583,5.8,2.1,1.4,0.3,0.9,1.8,0,0,0.494,0.3,0.5,0.4,1.1,0.2,0.4,0.5,1.4,0.046,-3.1,-0.2,1,84,260,5,Scott Haskin
600,2006,10,0.427,0,0.589,5.5,2.2,1.6,0,0.7,1.7,0,0,0.427,0.7,1.2,0.6,1,0.1,0.5,0.3,0.9,0.052,-9.3,-0.5,0,83,230,5,Soumaila Samake
601,2006,11,0.448,0.413,0.89,25.9,12.9,2,2,4.3,9.7,2,4.9,0.553,2.2,2.5,0.2,1.8,0.5,0.1,1.1,1.5,0.131,0,11,1,76,200,1,Tim Hardaway Jr.
602,2006,12,0.501,0.286,0.582,11.6,3,2.6,0.3,1.2,2.4,0,0,0.502,0.6,1.1,1,1.6,0.3,0.5,0.8,1.9,0.055,-2.8,-0.7,1,83,235,5,Cherokee Parks
603,2006,13,0.45,0.352,0.735,22.5,5.9,3.8,1.4,2.3,5,0.6,1.7,0.51,0.8,1.1,0.7,3.1,1.1,0.4,0.9,1.7,0.1,1.1,14.5,0,79,220,2,Dorell Wright
604,2006,14,0.49,0.254,0.675,23,7.8,2.8,1.6,3.1,6.3,0.2,0.7,0.505,1.5,2.2,0.9,1.9,1.2,0.2,0.8,1.1,0.127,1.7,10.7,1,79,220,2,Stacey Augmon
605,2006,15,0.409,0,0.39,9.4,2.2,1.9,0.2,0.9,2.3,0,0,0.409,0.3,0.8,0.7,1.1,0.1,0.4,0.4,1.2,0.005,-5.7,-0.7,1,81,235,4,Ryan Humphrey
606,2006,16,0.422,0.338,0.704,15.4,5.9,2,0.4,2.3,5.3,0.7,2,0.485,0.8,1.1,0.5,1.4,0.5,0.3,0.5,1.4,0.064,-2.7,-0.8,1,79,205,3,James Anderson
607,2006,17,0.403,0.339,0.755,17.1,5.6,3,0.7,2.1,5.1,0.9,2.6,0.489,0.6,0.8,0.8,2.2,0.4,0.5,0.6,2.1,0.06,-2,0,1,81,225,2,Devean George
608,2006,18,0.386,0.29,0.793,9.4,3.9,2.4,0.2,1.4,3.7,0.4,1.4,0.441,0.7,0.8,0.8,1.6,0.2,0.2,0.5,1.1,0.025,-7,-1.3,0,84,232,5,David Andersen
609,2006,19,0.389,0.312,0.884,10.7,4.1,1.1,0.7,1.6,4,0.5,1.5,0.448,0.5,0.6,0.2,0.8,0.3,0.1,0.6,0.9,0,-5.4,-1.3,1,75,175,1,Joe Young
610,2006,20,0.51,0.172,0.542,13.9,4,3.5,0.6,1.7,3.3,0,0.3,0.518,0.7,1.2,1.3,2.2,0.7,0.5,0.6,1.9,0.113,0.9,2.2,1,80,208,3,Kevon Looney
611,2006,21,0.46,0.315,0.605,31.7,10.4,4.8,8.5,4.3,9.5,0.4,1.3,0.482,1.3,2.1,1,3.8,1.7,0.1,2.8,2.2,0.107,1.4,22.6,1,73,186,1,Mark Jackson
612,2006,23,0.544,0,0.445,17.5,5.2,4.9,0.5,2.2,4.1,0,0,0.544,0.8,1.8,1.9,3,0.4,0.7,0.7,1.8,0.097,-1.9,0.1,1,82,237,4,Miles Plumlee
613,2006,24,0.424,0.367,0.805,31.3,14.4,4.3,6.1,4.6,11,1.8,4.9,0.505,3.3,4.2,0.8,3.4,1.4,0.3,2.3,2.7,0.155,3.8,39.3,1,73,196,1,Chauncey Billups
614,2006,25,0.42,0.332,0.807,18,7.6,1.9,1.1,2.9,7,0.7,2,0.468,1.1,1.4,0.4,1.4,0.7,0.2,0.9,1.3,0.06,-2.3,-0.6,1,76,205,2,MarShon Brooks
615,2006,26,0.423,0.374,0.739,19.5,7.7,1.9,2.9,2.9,6.8,1.2,3.1,0.507,0.8,1,0.3,1.6,0.8,0.1,1.4,1.4,0.068,-1.4,1.6,1,74,180,1,Luther Head
616,2006,28,0.339,0.25,0.566,6.2,2.1,0.6,0.2,0.8,2.3,0.1,0.5,0.368,0.4,0.6,0.1,0.5,0.1,0.1,0.4,0.8,-0.089,-10.4,-1.1,1,77,202,2,Brandon Armstrong
617,2006,29,0.38,0.299,0.599,14.7,3.9,1.8,1.7,1.6,4.1,0.2,0.7,0.405,0.6,1,0.5,1.3,0.6,0.1,1.1,1.4,-0.027,-4.9,-2,1,78,220,3,Javaris Crittenton
618,2006,30,0.459,0,0.728,12.1,3.2,3.4,0.4,1.4,3,0,0,0.459,0.4,0.5,1.3,2.2,0.2,0.4,0.5,1.7,0.084,-2.5,-0.2,0,82,250,4,Nathan Jawai
619,2006,31,0.438,0.34,0.676,8.7,2.7,1,0.5,1.1,2.4,0.3,0.7,0.491,0.3,0.5,0.1,0.9,0.3,0.1,0.4,0.8,0.062,-3.4,-0.2,1,79,200,2,Donta Smith
620,2006,32,0.437,0.43,0.877,12.1,4.7,1.3,0.3,1.6,3.7,1.2,2.9,0.605,0.2,0.2,0.1,1.1,0.2,0.1,0.2,0.8,0.123,-0.9,1.6,1,82,225,3,James Jones
621,2006,33,0.467,0.111,0.717,11,3,2.3,0.4,1.1,2.3,0,0,0.467,0.8,1.2,0.9,1.4,0.2,0.5,0.6,2,0.078,-2.9,-0.7,1,82,230,4,Sean Marks
622,2006,34,0.402,0,0.732,8.6,2.6,1.9,0.4,1.1,2.7,0,0,0.402,0.5,0.7,0.9,1,0.3,0.2,0.4,1.3,0.035,-4.7,-0.5,1,83,270,5,Jabari Smith
623,2006,35,0.422,0.361,0.744,28.7,7.4,5.7,1.4,2.7,6.4,1,2.8,0.501,1,1.4,1.6,4.1,1.2,0.3,1,2.4,0.086,0.9,12.2,1,78,245,3,Matt Barnes
624,2006,36,0.553,0.037,0.661,16.9,7.6,3.9,0.8,3,5.5,0,0.1,0.553,1.6,2.4,1.3,2.5,0.5,0.2,1,2.4,0.113,-1.5,0.9,1,79,250,4,Gary Trent Sr.
625,2006,37,0.442,0.306,0.685,9.5,3.2,1.6,0.5,1.1,2.6,0.2,0.7,0.483,0.7,1,0.6,1.1,0.3,0,0.5,1.6,0.06,-3.5,-0.3,1,79,215,3,Donta Smith
626,2006,39,0.367,0.321,0.86,11.6,2.7,1.8,1,1,2.6,0.3,0.8,0.415,0.5,0.6,0.6,1.2,0.4,0.1,0.6,1.1,0.024,-3.4,-0.3,1,78,230,4,Brian Scalabrine
627,2006,41,0.514,0,0.5,5.8,1.6,1.2,0.1,0.7,1.4,0,0,0.514,0.1,0.3,0.6,0.6,0.2,0.1,0.2,0.7,0.101,-2.2,0,1,82,235,4,Vernon Macklin
628,2006,42,0.402,0.407,0.78,23.5,7.8,2,2,2.7,6.7,1.5,3.6,0.512,1,1.3,0.4,1.6,0.6,0.2,0.9,2,0.082,-1,2.3,1,74,190,1,Toney Douglas
629,2006,43,0.457,0.421,0.556,6.6,1.9,0.7,0.3,0.6,1.3,0.3,0.7,0.571,0.4,0.7,0.1,0.6,0.1,0.1,0.3,0.5,0.056,-3.6,-0.1,0,80,225,3,Guerschon Yabusele
630,2006,45,0.517,0,0.672,12.8,4.3,2.7,0.3,1.5,2.9,0,0,0.517,1.3,2,0.8,1.9,0.4,0.4,0.9,2.1,0.056,-4.3,-0.7,1,81,240,4,Solomon Jones
631,2006,46,0.34,0.25,0.643,10.5,2.1,1,1.8,0.7,2.2,0.2,0.8,0.384,0.4,0.6,0.2,0.8,0.5,0.1,0.7,1.2,0.008,-4.1,-0.4,1,72,185,1,Lionel Chalmers
632,1990,19,0.436,0.357,0.825,27.7,11.1,2.6,3.7,4.2,9.6,1,2.8,0.488,1.8,2.1,0.5,2.1,1.3,0.3,1.5,2.1,0.095,0.6,11,1,73,160,1,Lindsey Hunter
633,2006,47,0.491,0.334,0.734,29.3,14.1,7.4,2.3,5.3,10.8,0.5,1.4,0.512,3,4.2,2.3,5.2,1.3,1,1.8,3.1,0.153,3.2,36.4,1,80,246,4,Gerald Wallace
634,2006,49,0.515,0,0.682,13.9,6.2,3.8,0.3,2.1,4,0,0,0.515,2.1,3.1,1.6,2.2,0.3,0.3,0.8,2.1,0.174,-2.3,-0.2,1,80,240,5,Craig Smith
635,2006,50,0.584,0,0.649,11.8,3.7,2.2,0.3,1.3,2.3,0,0,0.584,1,1.6,0.9,1.3,0.2,0.5,0.7,2,0.081,-2.6,-1,1,84,240,5,Alexander Johnson
636,2006,51,0.25,0,0.444,5.2,1,1.4,0,0.4,1.6,0,0.1,0.25,0.2,0.4,0.6,0.8,0.2,0.5,0.2,0.7,-0.056,-9.2,-0.2,0,85,245,5,Zhou Qi
637,2006,54,0.534,0,0.643,7.5,2.5,1.2,0.2,1.1,2,0,0,0.534,0.4,0.6,0.5,0.7,0.2,0.1,0.4,0.7,0.072,-4.4,-0.3,1,76,220,2,J.R. Giddens
638,2006,59,0.365,0.375,0.636,5.7,1.7,1,0.2,0.6,1.7,0.2,0.5,0.423,0.2,0.4,0.4,0.7,0.1,0,0.5,0.7,-0.07,-9,-0.3,0,82,225,4,Tornike Shengelia
639,2006,60,0.3,0.2,1,11.9,1.8,1.1,1.2,0.6,2.1,0.1,0.4,0.317,0.4,0.4,0.4,0.6,0.4,0,0.9,0.6,-0.032,-5.7,-0.2,1,72,205,1,Taurean Green
640,2005,1,0.535,0.12,0.557,28.1,9.6,8.7,2.2,4.2,7.9,0,0,0.535,1.2,2.1,2.5,6.2,0.6,1.5,1.7,3.1,0.122,2.3,21.6,1,84,260,4,Derrick Favors
641,2005,2,0.443,0.362,0.807,28.6,10.5,5.3,1.3,3.8,8.5,1,2.7,0.5,2,2.5,1.2,4.1,0.8,0.5,1,2,0.104,-0.2,13,1,81,237,4,Mike Dunleavy Jr.
642,2005,3,0.445,0.357,0.822,34.2,16.3,3.1,8.1,5.8,13,1.4,3.9,0.498,3.4,4.1,0.4,2.7,1,0.2,2.8,2.5,0.129,1.3,23.8,1,75,200,1,Stephon Marbury
643,2005,4,0.469,0.37,0.868,35.1,18.5,4.5,9.7,6.5,13.8,1.3,3.6,0.518,4.2,4.9,0.7,3.8,2.2,0.1,2.4,2.5,0.247,7.3,78.3,1,72,175,1,John Stockton
644,2005,5,0.412,0.329,0.79,29.7,11.2,3,5.2,4.2,10.3,1,2.9,0.459,1.8,2.2,0.6,2.4,1.2,0.2,2.1,1.9,0.067,-0.6,9.9,1,73,205,1,Jameer Nelson
645,2005,6,0.418,0.382,0.791,24,8.7,3.1,1,2.9,7,1.4,3.6,0.515,1.5,1.9,0.6,2.5,0.5,0.3,0.9,1.8,0.085,-0.7,4.6,0,79,230,3,Gerald Green
646,2005,7,0.435,0.341,0.772,20.7,10.4,4.6,0.8,4,9.3,1.1,3.2,0.494,1.2,1.6,1.2,3.4,0.5,0.5,1,2.2,0.08,-1.8,0.6,1,83,232,4,Marcus Morris
647,2005,8,0.44,0.388,0.822,22.2,8.7,4.5,1,3.3,7.5,1.2,3,0.519,1,1.2,0.9,3.6,0.5,0.6,0.9,2.5,0.094,-0.2,8.9,1,84,255,5,Charlie Villanueva
648,2005,9,0.509,0.5,0.786,12.4,6,3.1,0.3,2.2,4.3,0,0,0.51,1.6,2.1,1.2,1.8,0.2,0.3,0.9,1.9,0.112,-4.8,-2,1,80,250,4,D.J. White
649,2005,10,0.556,0.111,0.69,25.6,11.5,7.7,1.2,4.6,8.2,0,0,0.556,2.4,3.4,2.4,5.3,0.3,1.6,1.5,2.5,0.168,1.3,9,0,84,285,5,Al Jefferson
650,2005,12,0.283,0.25,0.625,4.9,1.1,0.5,0.4,0.4,1.4,0.1,0.4,0.315,0.3,0.5,0.2,0.3,0.2,0,0.2,0.3,-0.024,-6.4,-0.2,0,81,203,3,Nikoloz Tskitishvili
651,2005,13,0.458,0.231,0.746,15.7,6.9,4,1,2.7,5.9,0,0.1,0.46,1.4,1.9,1.3,2.7,0.4,0.4,1.1,2,0.068,-2.4,-0.2,1,81,266,4,Shelden Williams
652,2005,14,0.431,0.368,0.741,20.2,10,2,1.3,3.7,8.6,1.2,3.2,0.499,1.4,1.8,0.5,1.6,0.7,0.2,1.5,2.3,0.035,-2.5,-0.6,1,76,207,2,Ben McLemore
653,2005,15,0.412,0.304,0.674,19.2,5.4,2.3,1,2.1,5,0.5,1.7,0.463,0.8,1.1,0.5,1.8,0.5,0.2,0.8,2,0.026,-3.1,-1.5,1,79,210,2,Jeffery Taylor
654,2005,16,0.483,0.3,0.815,16.2,5.9,2.8,0.5,2.3,4.7,0.1,0.5,0.498,1.2,1.5,0.7,2.1,0.4,0.1,0.8,2.1,0.061,-3.8,-2.8,1,79,225,3,Dahntay Jones
655,2005,17,0.434,0.38,0.848,31.5,16.8,4.9,1.9,5.7,13.1,1.7,4.5,0.5,3.7,4.4,1.2,3.8,1,0.8,1.9,2.8,0.126,1.5,16.1,1,81,222,3,Glen Rice Sr.
656,2005,18,0.417,0.361,0.818,19.8,9.7,2.5,0.9,3.5,8.4,1.5,4.1,0.504,1.3,1.5,0.5,2,0.5,0.3,1.1,1.9,0.068,-2.5,-1.5,0,79,205,2,Marco Belinelli
657,2005,19,0.49,0.191,0.726,20.2,9.4,4,0.8,3.4,6.9,0,0.2,0.493,2.6,3.6,1.3,2.7,0.4,0.3,1.2,1.8,0.092,-3.1,-2.9,1,81,219,4,Don MacLean
658,2005,20,0.44,0,0.5,4.3,1.2,0.7,0.8,0.5,1.1,0,0,0.44,0.3,0.5,0.3,0.3,0.3,0,0.5,0.6,0.003,-4.5,-0.1,1,79,210,2,J.R. Giddens
659,2005,21,0.423,0.36,0.796,22.5,11,2.3,3,4,9.4,1.3,3.6,0.493,1.7,2.2,0.6,1.7,0.9,0.1,1.4,2.4,0.096,0.2,7.8,1,69,180,1,Aaron Brooks
660,2005,22,0.44,0.343,0.855,27.8,10.8,2.9,4.6,3.9,8.9,0.7,2.1,0.48,2.3,2.7,0.3,2.5,0.8,0.1,2,1.8,0.073,-1.2,5.1,1,75,200,2,Luke Ridnour
661,2005,24,0.423,0.388,0.773,22.4,8.2,2.4,2.1,2.9,7,1.3,3.3,0.515,1,1.3,0.3,2.1,0.7,0.1,1.3,1.5,0.09,-0.4,3.2,1,75,185,2,Jordan Farmar
662,2005,25,0.462,0.154,0.678,15.4,4.7,3.9,0.5,2.1,4.5,0,0,0.462,0.5,0.8,1.1,2.7,0.4,0.5,0.8,2.4,0.037,-4.2,-4,0,84,247,5,Chris Anstey
663,2005,26,0.495,0,0.564,18.4,5.6,4.2,0.4,2.3,4.6,0,0,0.495,1.1,2,1.7,2.5,0.4,0.8,0.8,1.9,0.086,-2,0.1,1,79,260,4,Etan Thomas
664,2005,27,0.435,0.335,0.763,20,8.7,3.6,0.8,3.1,7.1,0.9,2.8,0.502,1.6,2,0.9,2.6,0.4,0.2,1,2.2,0.08,-2.4,-0.9,1,80,245,4,Pat Garrity
665,2005,28,0.537,0.125,0.612,16.5,5,4.3,0.5,1.9,3.5,0,0,0.537,1.3,2.1,1.5,2.8,0.6,0.7,1,2.6,0.124,-0.3,4,0,83,262,5,Tiago Splitter
666,2005,29,0.469,0,0.854,9.9,3.3,1.9,0.2,1.3,2.8,0,0,0.469,0.7,0.8,0.8,1.1,0.3,0,0.5,1.6,0.083,-4.8,-0.4,1,81,255,4,Rakeem Christmas
667,2005,30,0.535,0.034,0.772,29.3,13.5,8.8,2.2,5.5,10.3,0,0,0.536,2.5,3.2,2.6,6.2,0.8,0.4,1.8,2.6,0.15,1.6,22.3,1,81,245,3,Carlos Boozer
668,2005,31,0.407,0.366,0.882,17,8,1.4,1,2.8,7,1.1,2.9,0.483,1.3,1.5,0.1,1.2,0.4,0.1,1,1.5,0.04,-5.1,-2.1,1,73,179,2,Eddie House
669,2005,32,0.389,0.295,0.78,13.3,3.4,1.2,1.4,1.3,3.3,0.3,1,0.433,0.6,0.7,0.3,1,0.5,0.1,0.8,1.2,0.024,-3.7,-0.7,1,75,185,2,Royal Ivey
670,2005,33,0.499,0.207,0.832,21.6,8.7,4.5,0.8,3.4,6.8,0,0.1,0.5,1.9,2.3,1.5,3,0.4,0.6,0.9,1.8,0.125,-1.1,3.7,1,80,250,4,Kris Humphries
671,2005,34,0.412,0.359,0.81,20.4,9.6,2.4,1.1,3.4,8.3,1.5,4.1,0.501,1.3,1.6,0.4,2,0.7,0.3,0.9,2.1,0.084,-1,4.3,0,78,220,1,Gerald Green
672,2005,37,0.533,0,0.636,17,4.7,3.7,1.3,1.8,3.4,0,0,0.533,1.1,1.7,1.1,2.6,0.4,1.3,0.8,2.4,0.115,1,6,1,82,249,5,Sean Williams
673,2005,38,0.388,0.353,0.847,14.9,4.8,1.4,2.4,1.7,4.3,0.9,2.6,0.495,0.5,0.6,0.2,1.1,0.4,0.1,0.6,1.1,0.102,-1.8,0.1,1,73,175,1,A.J. Price
674,2005,39,0.42,0.325,0.751,12.4,5.3,1.2,0.7,2,4.6,0.5,1.6,0.475,0.9,1.1,0.2,1,0.4,0.1,0.6,0.8,0.064,-3.2,-0.7,1,77,210,2,Bracey Wright
675,2005,40,0.451,0.314,0.772,34.8,17.8,3.5,4.6,6.9,15.2,0.9,2.8,0.48,3.2,4.2,0.6,2.8,1.7,0.3,2.7,2.3,0.069,-0.3,12.3,0,75,185,2,Tony Parker
676,2005,42,0.605,0,0.167,8.5,2.8,2.1,0.1,1.4,2.2,0,0,0.605,0.1,0.4,1.1,1,0.1,0.4,0.1,1.5,0.155,-1.3,0,1,82,260,5,Joey Dorsey
677,2005,45,0.421,0.349,0.839,24.6,14.2,2.2,3.3,4.6,10.8,1.3,3.8,0.482,3.8,4.5,0.4,1.8,0.9,0.2,1.7,1.3,0.124,0.2,12.9,0,73,175,1,Dennis Schröder
678,2005,47,0.405,0.324,0.794,12.5,5,1.5,0.8,1.7,4.3,0.5,1.4,0.459,1,1.3,0.4,1.1,0.4,0,0.5,0.5,0.068,-3.7,-0.1,1,75,210,2,Von Wafer
679,2005,49,0.467,0.237,0.725,22.1,10.1,5.4,1.4,4.1,8.8,0.1,0.4,0.472,1.8,2.4,1.8,3.5,0.9,0.8,1.6,2.5,0.074,-0.3,5.4,0,83,235,4,Luis Scola
